a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,a81,a82,a83,a84,a85,a86,a87,a88,a89,a90,a91,a92,a93,a94,a95,a96,a97,a98,a99,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04766759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026422087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02516622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02430177,0,0,0,0,0,0,0,0,0,0,0,0,0.012902761,0,0.064361038,0,0,0,0,0,0,0,0,0,0.021350393,0,0,0,0,0,0,0,0,0,0,0.032994815,0,0.022023961,0,0,0,0.017853511,0.014057403,0,0,0,0,0.034171484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01467792,0,0,0,0,0,0,0,0,0
0.018356207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014816336,0.018860018,0,0,0,0,0,0,0,0.019196755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031265336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012117069,0,0,0,0,0,0,0,0,0,0,0,0.024639224,0,0,0,0,0,0,0,0.019311779,0,0,0,0,0,0,0,0,0,0,0,0.004613446,0,0,0,0,0,0.011153293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00761917,0,0.012448653,0,0,0,0,0,0,0,0,0,0,0.008680832,0,0.012055634,0,0,0.013579184,0,0,0,0,0,0,0,0,0.008183215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009937203,0,0,0,0,0,0,0,0.006542806,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01258311,0,0,0,0,0,0,0,0,0,0.044400301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012150885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024072161,0,0,0,0,0,0,0,0,0,0,0,0,0.013713199,0,0,0.010479235,0,0,0,0,0,0,0,0,0.00835844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021550092,0,0,0,0,0,0,0,0.022641776,0,0.010335737,0,0,0,0
0.010774295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022270197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025980014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02844877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013735783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045510048,0,0,0,0,0,0,0.042229984,0,0,0,0,0,0,0,0,0,0,0.029964465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061306191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05273861,0,0,0,0,0,0,0.04259129,0.027966109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031431194,0.049337491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069706875,0,0,0.087588436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057190629,0,0.083319624,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.028858338,0,0,0,0,0,0,0,0.075363143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029759458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036287321,0,0.119508064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021061534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161190089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027536229,0,0,0,0,0,0.045699734,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.019455059,0,0,0,0,0,0,0,0,0.021269525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016598496,0,0,0,0,0,0.038713856,0,0,0,0,0,0,0,0.061890487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014198787,0,0,0,0,0,0,0,0,0,0,0,0,0.013229413,0,0,0,0,0,0,0,0,0,0,0,0.021890909,0.021025052,0,0,0,0.028319772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033830127,0,0,0,0,0,0,0,0,0,0,0,0.018822232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03053206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02216046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187005,0,0,0,0,0,0,0,0,0,0.070233525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020902472,0,0,0,0,0.116056864,0,0,0,0,0,0,0,0,0,0.027138065,0,0.044745239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02377823,0,0,0,0,0,0.046942637,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033948032,0,0,0,0.033363177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021061534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038179715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030947289,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.016388806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009884522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018829402,0,0,0,0,0,0,0,0,0.013921577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015777945,0,0,0,0,0,0,0,0,0,0,0.044009801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042839313,0,0,0,0,0,0,0,0,0,0,0.01729019,0,0,0,0,0,0,0,0,0,0.016585253,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.04809723,0,0,0,0,0.056912726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134544035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155404859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111496301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147651568,0,0,0,0,0,0,0,0,0,0,0,0,0.07334787,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039028397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036030881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056312577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022720078,0,0.056665697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031437704,0.049506507,0,0,0,0,0,0,0,0.075225962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025512303,0,0,0
0,0,0,0,0,0,0.090059581,0,0,0,0.09359461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107643029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029440102,0,0,0,0,0,0,0,0,0,0,0,0.024357491,0,0,0,0,0,0,0,0,0.035020813,0,0,0,0,0.026653823,0,0,0.02036809,0,0,0,0,0,0,0,0,0,0,0.025125927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033273593,0,0,0,0.030511411,0.029221733,0,0.033490465,0,0,0,0,0,0.016529098,0,0,0
0,0.027242383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028900576,0,0,0,0,0,0.024429989,0,0,0,0,0,0.010033642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011276841,0,0,0,0,0.017991029,0.01315089,0,0.009989644,0,0,0.016620147,0,0,0,0,0.017274856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01717599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029904115,0,0,0,0,0,0,0,0,0.029286518,0.039551458,0.099802339,0.018054832,0,0,0,0
0,0,0,0.067416824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025008528,0,0,0.025522469,0,0,0.020128637,0,0,0,0,0,0.022568583,0,0,0,0,0,0,0.020875831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017795823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129687196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.027990213,0,0,0.041450115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029161349,0,0,0,0,0,0,0.023550478,0.04639084,0,0,0,0,0,0.025296595,0,0,0.054695624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047880041,0,0,0,0.018645845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018662921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072691244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025823828,0,0,0,0,0,0,0,0,0,0.024783312,0,0,0,0,0.04160063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04813517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.026503561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010033642,0,0,0,0.02201664,0,0.016413821,0,0,0,0,0,0,0,0,0,0,0.010488157,0,0,0,0,0.013630286,0,0,0,0,0,0,0,0,0.011276841,0,0,0,0,0,0,0,0.019979289,0,0,0.016620147,0,0.018245506,0.021023868,0,0.017274856,0,0,0,0,0,0,0,0.024212686,0,0,0,0,0,0.024196898,0,0,0.013992135,0.009646504,0,0,0,0,0,0.005131282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008474383,0,0.006922976,0,0,0.015103378,0.008187446,0,0,0,0,0,0.054610433,0,0,0,0,0.017428311,0,0,0,0,0,0,0,0.005885024,0.007080946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012053189,0,0.007586512,0,0.022105206,0.010585424,0,0.0242635,0,0.01180426,0,0,0.007277203,0.011975163,0,0,0
0,0,0,0,0,0,0.046932458,0,0.067328487,0,0,0,0,0.032085127,0,0,0,0,0,0,0.036279978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087602095,0,0.034911474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016330014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007395082,0,0,0,0,0,0.017878073,0.015369465,0,0,0,0,0,0,0,0,0,0,0,0.025432086,0,0,0,0,0.016450456,0,0,0.019166339,0.018282925,0,0.019651324,0,0,0,0,0,0.010633341,0.008372424,0,0,0,0.013048812,0.020352134,0,0,0,0.010204893,0.013117212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019011534,0,0,0,0,0,0.034741545,0,0.032800508,0,0,0.015255463,0,0.008741996,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024584256,0,0,0,0,0,0,0.026453012,0,0,0,0,0.034140445,0,0,0.026925319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053530462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015057546,0,0,0,0,0,0,0,0,0,0.05655167,0,0,0,0,0.02938969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036754709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054743804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043955382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022432292,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024301124,0,0,0,0,0,0,0.019625398,0,0,0,0,0,0,0.021080496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011366971,0,0,0,0,0,0,0.012829838,0,0,0,0,0,0,0,0.022186334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020952733,0,0,0,0,0,0.02532727,0,0,0,0,0,0.030223142,0,0,0,0,0,0,0,0,0,0,0,0,0.030836063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012384495,0,0,0,0,0,0.012224645,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.016388806,0,0,0,0,0,0.013618617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017966955,0,0,0,0,0,0,0.012845809,0,0,0,0,0,0,0,0,0.010627814,0,0,0,0,0,0.012394004,0,0,0,0,0,0,0,0,0,0.016280619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012342223,0.010610392,0,0,0,0,0,0,0,0,0,0,0,0.008778588,0,0,0.006887834,0,0,0,0.01629177,0.013231584,0.012621714,0.025243429,0,0,0.018111074,0,0,0,0.007340784,0,0,0,0,0,0,0,0,0.005855151,0,0.009055537,0.018103543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041049282,0,0.013566396,0,0,0,0,0,0,0,0,0,0,0,0,0.036207085,0,0.031595071,0,0.006035084,0.025053661,0.035233019,0,0.013340753,0.007240263,0.017871562,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026453012,0,0,0,0.025997281,0,0,0,0,0,0.0321911,0,0,0,0,0,0,0.067441499,0,0,0,0,0.017843487,0,0,0.025413496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030608115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010057312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02431418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069889058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011735659,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034417959,0,0,0,0,0,0.029093896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032464864,0,0,0,0,0.073996426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058356403,0,0,0,0,0,0,0,0,0,0,0.044848012,0,0,0,0,0,0,0,0,0,0,0,0.034603731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076753769,0,0,0,0,0,0,0,0.037165434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.029739602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015774898,0,0,0,0,0,0.026669405,0,0,0,0,0,0.010953393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019640207,0.014356388,0,0.010905362,0,0,0,0,0,0,0,0.018858384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010126143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021584095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017630038,0,0,0,0,0,0,0,0,0.086329662,0.046635301,0.098064487,0.010644267,0,0,0,0
0.037171319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146353101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056810275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04778415,0,0,0,0,0,0,0,0,0,0,0,0.032435288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04206609,0,0,0.025933304,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.025277376,0,0,0,0,0,0,0,0,0,0,0,0.014243611,0,0,0.011680031,0,0,0,0,0,0,0,0,0,0,0,0,0.014535738,0,0,0,0,0.009476269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010782965,0.0126945,0,0,0,0,0,0,0.004776071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017352885,0,0,0,0,0,0.01267141,0,0,0,0.011428764,0,0,0,0,0,0,0.017814607,0,0.014810353,0,0,0,0,0,0.027834505,0,0,0,0.049130166,0,0,0,0,0.025423431,0,0,0,0,0,0,0,0,0,0,0,0.008216673,0,0,0.020932846,0.014573576,0,0.015726649,0,0,0.006553777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008448616,0,0.024617162,0,0,0.013510358,0,0,0,0,0,0.006667988,0.030444076,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032084538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023287263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011090199,0,0.039626604,0,0,0,0,0,0,0.016399146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015533642,0,0,0,0,0,0,0.007619176,0,0,0,0,0,0,0.015835206,0,0,0,0,0.0659414,0,0,0,0,0,0,0.013101378,0,0,0,0,0,0,0.012157117,0,0.07534781,0,0,0,0.027029406,0.014336526,0,0,0,0,0,0,0,0,0,0,0,0,0.010514132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01571775,0,0.009006905,0,0.017527537,0,0,0,0.008890651,0,0,0
0,0.009831273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015644527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039506798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035987426,0,0,0,0,0,0.015992556,0,0,0,0,0,0,0,0,0,0,0,0,0.013098321,0,0,0.01514851,0.010443736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037956188,0,0,0,0,0.024226589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055012099,0,0,0,0,0,0,0,0.031637369,0,0,0,0,0.050591979,0.052506077,0,0,0,0,0,0,0,0
0.024374635,0.019501378,0,0.028458741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021113758,0,0,0,0,0,0.016695754,0,0,0,0,0.021547658,0,0,0.016993849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014635799,0,0,0,0,0,0,0,0,0.012108739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031722938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010358131,0,0,0,0,0,0,0,0,0,0,0,0.019767626,0.02549082,0,0,0,0,0.047177587,0,0,0,0,0,0,0.014060015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01538554,0,0,0,0,0,0,0,0.014427955,0,0,0,0.009377762,0.011283459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01948233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009665947,0,0.05643012,0,0,0,0,0,0,0
